transaction_id,experiment_id,variant,click_id,click_date,transaction_date,booking_value,cancelled
TX006143,EXP001,Control,CLK130385,2026-08-08,2026-08-16,638.17,true
TX006144,EXP001,Control,CLK130388,2026-08-08,2026-08-18,1059.07,false
TX006145,EXP001,Control,CLK130427,2026-08-08,2026-08-18,1276.26,0
TX006146,EXP001,Control,CLK130428,2026-08-08,2026-08-09,1021.94,false
TX006147,EXP001,Control,CLK130445,2026-08-08,2026-08-08,412.54,0
TX006148,EXP001,Control,CLK130467,2026-08-08,2026-08-12,1291.07,0
TX006149,EXP001,Control,CLK130479,2026-08-08,2026-08-16,844.9,0
TX006150,EXP001,Control,CLK130514,2026-08-08,2026-08-14,619.84,false
TX006151,EXP001,Control,CLK130515,2026-08-08,2026-08-10,749.72,false
TX006152,EXP001,Control,CLK130585,2026-08-08,2026-08-18,944.73,0
TX006153,EXP001,Control,CLK130589,2026-08-08,2026-08-16,546.32,false
TX006154,EXP001,Control,CLK130593,2026-08-08,2026-08-09,494.37,1
TX006155,EXP001,Control,CLK130596,2026-08-08,2026-08-09,915.57,false
TX006156,EXP001,Control,CLK130596,2026-08-08,2026-08-10,189.64,0
TX006157,EXP001,Control,CLK130634,2026-08-08,2026-08-09,673.52,false
TX006158,EXP001,Control,CLK130722,2026-08-08,2026-08-10,,0
TX006159,EXP001,Control,CLK130735,2026-08-08,2026-08-16,1816.07,0
TX006160,EXP001,Control,CLK130752,2026-08-08,2026-08-10,585.95,0
TX006161,EXP001,Control,CLK130754,2026-08-08,2026-08-13,448.62,false
TX006162,EXP001,Control,CLK130807,2026-08-08,2026-08-16,614.06,true
TX006163,EXP001,Control,CLK130819,2026-08-08,2026-08-09,459.01,0
TX006164,EXP001,Control,CLK130829,2026-08-08,2026-08-16,283.51,0
TX006165,EXP001,Control,CLK130859,2026-08-08,2026-08-12,477.15,false
TX006166,EXP001,Control,CLK130860,2026-08-08,2026-08-10,917.54,1
TX006167,EXP001,Control,CLK130868,2026-08-08,2026-08-08,485.4,0
TX006168,EXP001,Control,CLK130890,2026-08-08,2026-08-13,915.24,0
TX006169,EXP001,Control,CLK130897,2026-08-08,2026-08-10,1109.44,0
TX006170,EXP001,Control,CLK130914,2026-08-08,2026-08-16,139.46,0
TX006171,EXP001,Control,CLK130981,2026-08-08,2026-08-16,599.74,0
TX006172,EXP001,Control,CLK131025,2026-08-08,2026-08-12,517.42,false
TX006173,EXP001,Control,CLK131042,2026-08-08,2026-08-08,98.61,0
TX006174,EXP001,Control,CLK131052,2026-08-08,2026-08-15,366.8,0
TX006175,EXP001,Control,CLK131076,2026-08-08,2026-08-09,435.79,false
TX006176,EXP001,Control,CLK131102,2026-08-08,2026-08-08,633.05,false
TX006177,EXP001,Control,CLK131146,2026-08-08,2026-08-15,387.5,false
TX006178,EXP001,Control,CLK131219,2026-08-08,2026-08-18,866.76,false
TX006179,EXP001,Control,CLK131222,2026-08-08,2026-08-15,498.34,0
TX006180,EXP001,Control,CLK131227,2026-08-08,2026-08-09,677.55,0
TX006181,EXP001,Control,CLK131240,2026-08-08,2026-08-12,516.08,false
TX006182,EXP001,Control,CLK131270,2026-08-08,2026-08-10,,false
TX006183,EXP001,Control,CLK131324,2026-08-08,2026-08-09,913.76,false
TX006184,EXP001,Control,CLK131335,2026-08-08,2026-08-14,620.5,0
TX006185,EXP001,Control,CLK131345,2026-08-08,2026-08-18,256.32,false
TX006186,EXP001,Control,CLK131365,2026-08-08,2026-08-09,680.96,0
TX006187,EXP001,Control,CLK131375,2026-08-08,2026-08-09,168.38,0
TX006188,EXP001,Control,CLK131386,2026-08-08,2026-08-13,237.22,false
TX006189,EXP001,Control,CLK131427,2026-08-08,2026-08-12,689.69,true
TX006190,EXP001,Control,CLK131440,2026-08-08,2026-08-16,441.86,false
TX006191,EXP001,Control,CLK131440,2026-08-08,2026-08-12,457.76,1
TX006192,EXP001,Control,CLK131451,2026-08-08,2026-08-10,382.68,0
TX006193,EXP001,Control,CLK131455,2026-08-08,2026-08-13,325.18,false
TX006194,EXP001,Control,CLK131456,2026-08-08,2026-08-18,660.94,false
TX006195,EXP001,Control,CLK131489,2026-08-08,2026-08-09,587.72,false
TX006196,EXP001,Control,CLK131506,2026-08-08,2026-08-12,349.31,0
TX006197,EXP001,Control,CLK131542,2026-08-08,2026-08-15,1044.57,false
TX006198,EXP001,Control,CLK131555,2026-08-08,2026-08-12,416.37,0
TX006199,EXP001,Control,CLK131564,2026-08-08,2026-08-18,472.48,1
TX006200,EXP001,Control,CLK131597,2026-08-08,2026-08-16,615.65,false
TX006201,EXP001,Control,CLK131611,2026-08-08,2026-08-09,512.94,false
TX006202,EXP001,Control,CLK131642,2026-08-08,2026-08-16,,0
TX006203,EXP001,Control,CLK131699,2026-08-08,2026-08-15,494.33,0
TX006204,EXP001,Control,CLK131715,2026-08-08,2026-08-09,113.23,0
TX006205,EXP001,Control,CLK131737,2026-08-08,2026-08-09,161.92,false
TX006206,EXP001,Control,CLK131740,2026-08-08,2026-08-10,393.85,false
TX006207,EXP001,Control,CLK131741,2026-08-08,2026-08-10,946.66,false
TX006208,EXP001,Control,CLK131755,2026-08-08,2026-08-09,919.25,0
TX006209,EXP001,Control,CLK131757,2026-08-08,2026-08-10,74.5,false
TX006210,EXP001,Control,CLK131766,2026-08-08,2026-08-11,538.69,0
TX006211,EXP001,Control,CLK131804,2026-08-08,2026-08-09,1465.82,true
TX006212,EXP001,Control,CLK131856,2026-08-08,2026-08-14,957.18,false
TX006213,EXP001,Control,CLK131882,2026-08-08,2026-08-11,462.4,false
TX006214,EXP001,Control,CLK131891,2026-08-08,2026-08-09,3211.4,0
TX006215,EXP001,Control,CLK131905,2026-08-08,2026-08-12,678.03,0
TX006216,EXP001,Control,CLK131922,2026-08-08,2026-08-09,612.85,false
TX006217,EXP001,Control,CLK131961,2026-08-08,2026-08-08,323.88,false
TX006218,EXP001,Control,CLK131962,2026-08-08,2026-08-16,184.84,false
TX006219,EXP001,Control,CLK131964,2026-08-08,2026-08-09,518.97,false
TX006220,EXP001,Control,CLK131965,2026-08-08,2026-08-14,466.17,false
TX006221,EXP001,Control,CLK131978,2026-08-08,2026-08-12,1268.07,false
TX006222,EXP001,Control,CLK131979,2026-08-08,2026-08-10,457.9,false
TX006223,EXP001,Control,CLK131994,2026-08-08,2026-08-15,344.54,0
TX006224,EXP001,Control,CLK132033,2026-08-08,2026-08-09,436.26,0
TX006225,EXP001,Control,CLK132087,2026-08-08,2026-08-09,208.83,false
TX006226,EXP001,Control,CLK132104,2026-08-08,2026-08-14,,false
TX006227,EXP001,Control,CLK132160,2026-08-08,2026-08-10,415.45,false
TX006228,EXP001,Control,CLK132186,2026-08-08,2026-08-14,280.17,false
TX006229,EXP001,Control,CLK132200,2026-08-08,2026-08-15,265.3,false
TX006230,EXP001,Control,CLK132209,2026-08-08,2026-08-18,760.82,false
TX006231,EXP001,Control,CLK132221,2026-08-08,2026-08-09,766.78,true
TX006232,EXP001,Control,CLK132259,2026-08-08,2026-08-15,168.41,0
TX006233,EXP001,Control,CLK132268,2026-08-08,2026-08-10,879.65,false
TX006234,EXP001,Control,CLK132271,2026-08-08,2026-08-15,380.78,true
TX006235,EXP001,Control,CLK132292,2026-08-08,2026-08-09,693.98,0
TX006236,EXP001,Control,CLK132336,2026-08-08,2026-08-10,588.46,true
TX006237,EXP001,Control,CLK132349,2026-08-08,2026-08-09,849.5,false
TX006238,EXP001,Control,CLK132376,2026-08-08,2026-08-10,"2,217.99",1
TX006239,EXP001,Control,CLK132393,2026-08-08,2026-08-13,542.68,0
TX006240,EXP001,Control,CLK132395,2026-08-08,2026-08-08,351.56,false
TX006241,EXP001,Control,CLK132396,2026-08-08,2026-08-13,228.62,false
TX006242,EXP001,Control,CLK132424,2026-08-08,2026-08-10,271.2,0
TX006243,EXP001,Control,CLK132435,2026-08-08,2026-08-09,528.54,false
TX006244,EXP001,Control,CLK132462,2026-08-08,2026-08-09,226.77,0
TX006245,EXP001,Control,CLK132508,2026-08-08,2026-08-10,886.4,0
TX006246,EXP001,Control,CLK132510,2026-08-08,2026-08-09,302.61,false
TX006247,EXP001,Control,CLK132513,2026-08-08,2026-08-10,576.53,0
TX006248,EXP001,Control,CLK132520,2026-08-08,2026-08-10,1464.76,1
TX006249,EXP001,Control,CLK132525,2026-08-08,2026-08-18,706.31,0
TX006250,EXP001,Control,CLK132529,2026-08-08,2026-08-11,254.04,0
TX006251,EXP001,Control,CLK132577,2026-08-08,2026-08-09,638.31,0
TX006252,EXP001,Control,CLK132584,2026-08-08,2026-08-10,1411.45,false
TX006253,EXP001,Control,CLK132615,2026-08-08,2026-08-10,634.0,false
TX006254,EXP001,Control,CLK132627,2026-08-08,2026-08-09,1279.77,false
TX006255,EXP001,Control,CLK132644,2026-08-08,2026-08-14,574.57,false
TX006256,EXP001,Control,CLK132674,2026-08-08,2026-08-10,547.61,false
TX006257,EXP001,Control,CLK132681,2026-08-08,2026-08-10,241.82,false
TX006258,EXP001,Control,CLK132699,2026-08-08,2026-08-09,213.63,0
TX006259,EXP001,Control,CLK132712,2026-08-08,2026-08-09,314.2,false
TX006260,EXP001,Control,CLK132730,2026-08-08,2026-08-15,1278.84,1
TX006261,EXP001,Control,CLK132742,2026-08-08,2026-08-18,686.26,false
TX006262,EXP001,Control,CLK132748,2026-08-08,2026-08-09,344.63,0
TX006263,EXP001,Control,CLK132773,2026-08-08,2026-08-09,334.37,false
TX006264,EXP001,Control,CLK132789,2026-08-08,2026-08-10,685.98,0
TX006265,EXP001,Control,CLK132839,2026-08-08,2026-08-18,401.32,false
TX006266,EXP001,Control,CLK132869,2026-08-08,2026-08-10,578.91,0
TX006267,EXP001,Control,CLK132904,2026-08-08,2026-08-15,137.07,false
TX006268,EXP001,Control,CLK132919,2026-08-08,2026-08-09,351.1,false
TX006269,EXP001,Control,CLK132960,2026-08-08,2026-08-14,,false
TX006270,EXP001,Control,CLK132967,2026-08-08,2026-08-10,139.75,false
TX006271,EXP001,Control,CLK132975,2026-08-08,2026-08-10,682.02,false
TX006272,EXP001,Control,CLK132983,2026-08-08,2026-08-09,229.94,0
TX006273,EXP001,Control,CLK133071,2026-08-08,2026-08-11,324.15,false
TX006274,EXP001,Control,CLK133080,2026-08-08,2026-08-10,540.11,0
TX006275,EXP001,Control,CLK133082,2026-08-08,2026-08-16,379.8,false
TX006276,EXP001,Control,CLK133093,2026-08-08,2026-08-09,105.01,0
TX006277,EXP001,Control,CLK133095,2026-08-08,2026-08-10,383.22,false
TX006278,EXP001,Control,CLK133123,2026-08-08,2026-08-10,404.32,0
TX006279,EXP001,Control,CLK133127,2026-08-08,2026-08-10,1280.11,false
TX006280,EXP001,Control,CLK133160,2026-08-08,2026-08-16,1184.83,false
TX006281,EXP001,Control,CLK133198,2026-08-08,2026-08-15,1199.64,false
TX006282,EXP001,Control,CLK133243,2026-08-08,2026-08-14,412.09,false
TX006283,EXP001,Control,CLK133247,2026-08-08,2026-08-14,160.04,0
TX006284,EXP001,Control,CLK133255,2026-08-08,2026-08-18,473.11,false
TX006285,EXP001,Control,CLK133264,2026-08-08,2026-08-09,299.43,0
TX006286,EXP001,Control,CLK133277,2026-08-08,2026-08-13,699.25,0
TX006287,EXP001,Control,CLK133278,2026-08-08,2026-08-12,1006.03,true
TX006288,EXP001,Control,CLK133300,2026-08-08,2026-08-14,3892.24,0
TX006289,EXP001,Control,CLK133315,2026-08-08,2026-08-10,555.04,0
TX006290,EXP001,Control,CLK133320,2026-08-08,2026-08-18,,0
TX006291,EXP001,Control,CLK133347,2026-08-08,2026-08-08,534.49,0
TX006292,EXP001,Control,CLK133363,2026-08-08,2026-08-15,391.74,0
TX006293,EXP001,Control,CLK133374,2026-08-08,2026-08-14,722.83,0
TX006294,EXP001,Control,CLK133380,2026-08-08,2026-08-14,339.13,false
TX006295,EXP001,Control,CLK133399,2026-08-08,2026-08-16,,false
TX006296,EXP001,Control,CLK133427,2026-08-08,2026-08-18,336.85,true
TX006297,EXP001,Control,CLK133477,2026-08-08,2026-08-13,467.75,0
TX006298,EXP001,Control,CLK133498,2026-08-08,2026-08-14,1036.21,false
TX006299,EXP001,Control,CLK133509,2026-08-08,2026-08-16,368.1,false
TX006300,EXP001,Control,CLK133514,2026-08-08,2026-08-10,632.27,0
TX006301,EXP001,Control,CLK133517,2026-08-08,2026-08-13,2092.41,0
TX006302,EXP001,Control,CLK133536,2026-08-08,2026-08-14,386.84,false
TX006303,EXP001,Control,CLK133541,2026-08-08,2026-08-14,415.53,false
TX006304,EXP001,Control,CLK133552,2026-08-08,2026-08-13,362.88,0
TX006305,EXP001,Control,CLK133555,2026-08-08,2026-08-08,916.33,false
TX006306,EXP001,Control,CLK133563,2026-08-08,2026-08-15,510.07,0
TX006307,EXP001,Control,CLK133602,2026-08-08,2026-08-18,269.40,0
TX006308,EXP001,Control,CLK133628,2026-08-08,2026-08-10,303.41,0
TX006309,EXP001,Control,CLK133636,2026-08-08,2026-08-10,289.4,0
TX006310,EXP001,Control,CLK133668,2026-08-08,2026-08-14,790.12,0
TX006311,EXP001,Control,CLK133669,2026-08-08,2026-08-14,330.34,false
TX006312,EXP001,Control,CLK133702,2026-08-08,2026-08-11,737.85,0
TX006313,EXP001,Control,CLK133759,2026-08-08,2026-08-10,407.75,0
TX006314,EXP001,Control,CLK133771,2026-08-08,2026-08-16,409.75,0
TX006315,EXP001,Control,CLK133800,2026-08-08,2026-08-16,303.49,false
TX006316,EXP001,Control,CLK133811,2026-08-08,2026-08-09,961.25,false
TX006317,EXP001,Control,CLK133817,2026-08-08,2026-08-11,534.02,0
TX006318,EXP001,Control,CLK133834,2026-08-08,2026-08-16,1563.49,0
TX006319,EXP001,Control,CLK133867,2026-08-08,2026-08-08,748.17,false
TX006320,EXP001,Control,CLK133884,2026-08-08,2026-08-18,350.81,false
TX006321,EXP001,Control,CLK133950,2026-08-08,2026-08-12,1071.81,0
TX006322,EXP001,Control,CLK133989,2026-08-08,2026-08-09,417.85,0
TX006323,EXP001,Control,CLK133999,2026-08-08,2026-08-09,298.66,false
TX006324,EXP001,Control,CLK134084,2026-08-08,2026-08-09,260.55,0
TX006325,EXP001,Control,CLK134098,2026-08-08,2026-08-09,256.54,false
TX006326,EXP001,Control,CLK134119,2026-08-08,2026-08-12,466.91,1
TX006327,EXP001,Control,CLK134123,2026-08-08,2026-08-08,107.55,0
TX006328,EXP001,Control,CLK134133,2026-08-08,2026-08-10,831.02,false
TX006329,EXP001,Control,CLK134163,2026-08-08,2026-08-16,826.97,false
TX006330,EXP001,Control,CLK134165,2026-08-08,2026-08-16,1142.05,false
TX006331,EXP001,Control,CLK134169,2026-08-08,2026-08-18,295.58,0
TX006332,EXP001,Control,CLK134196,2026-08-08,2026-08-10,558.9,0
TX006333,EXP001,Control,CLK134213,2026-08-08,2026-08-14,1099.26,0
TX006334,EXP001,Control,CLK134219,2026-08-08,2026-08-14,253.21,0
TX006335,EXP001,Control,CLK134225,2026-08-08,2026-08-18,574.89,0
TX006336,EXP001,Control,CLK134259,2026-08-08,2026-08-10,303.84,false
TX006337,EXP001,Control,CLK134284,2026-08-08,2026-08-12,1415.1,0
TX006338,EXP001,Control,CLK134291,2026-08-08,2026-08-12,,true
TX006339,EXP001,Control,CLK134319,2026-08-08,2026-08-09,213.76,false
TX006340,EXP001,Control,CLK134324,2026-08-08,2026-08-10,2408.52,0
TX006341,EXP001,Control,CLK134329,2026-08-08,2026-08-08,595.11,0
TX006342,EXP001,Control,CLK134332,2026-08-08,2026-08-18,350.63,false
TX006343,EXP001,Control,CLK134334,2026-08-08,2026-08-14,347.79,false
TX006344,EXP001,Control,CLK134348,2026-08-08,2026-08-10,456.01,0
TX006345,EXP001,Control,CLK134387,2026-08-08,2026-08-12,284.32,0
TX006346,EXP001,Control,CLK134436,2026-08-08,2026-08-09,324.18,false
TX006347,EXP001,Control,CLK134485,2026-08-08,2026-08-13,557.98,0
TX006348,EXP001,Control,CLK134494,2026-08-08,2026-08-12,876.44,0
TX006349,EXP001,Control,CLK134494,2026-08-08,2026-08-16,651.54,false
TX006350,EXP001,Control,CLK134530,2026-08-08,2026-08-16,541.4,false
TX006351,EXP001,Control,CLK134568,2026-08-08,2026-08-09,365.23,0
TX006352,EXP001,Control,CLK134609,2026-08-08,2026-08-18,368.63,false
TX006353,EXP001,Control,CLK134615,2026-08-08,2026-08-18,633.62,0
TX006354,EXP001,Control,CLK134677,2026-08-08,2026-08-10,398.83,0
TX006355,EXP001,Control,CLK134700,2026-08-08,2026-08-13,519.89,0
TX006356,EXP001,Control,CLK134700,2026-08-08,2026-08-16,567.08,false
TX006357,EXP001,Control,CLK134713,2026-08-08,2026-08-13,733.35,0
TX006358,EXP001,Control,CLK134718,2026-08-08,2026-08-10,991.24,false
TX006359,EXP001,Control,CLK134726,2026-08-08,2026-08-13,917.47,0
TX006360,EXP001,Control,CLK134737,2026-08-08,2026-08-15,520.22,false
TX006361,EXP001,Control,CLK134738,2026-08-08,2026-08-18,660.61,false
TX006362,EXP001,Control,CLK134739,2026-08-08,2026-08-18,231.81,0
TX006363,EXP001,Control,CLK134760,2026-08-08,2026-08-18,772.24,false
TX006364,EXP001,Control,CLK134764,2026-08-08,2026-08-10,216.46,0
TX006365,EXP001,Control,CLK134777,2026-08-08,2026-08-10,136.44,0
TX006366,EXP001,Control,CLK134805,2026-08-08,2026-08-10,289.58,0
TX006367,EXP001,Control,CLK134865,2026-08-08,2026-08-15,621.73,false
TX006368,EXP001,Control,CLK134892,2026-08-08,2026-08-10,878.14,0
TX006369,EXP001,Control,CLK134922,2026-08-08,2026-08-16,295.63,false
TX006370,EXP001,Control,CLK134942,2026-08-08,2026-08-18,674.14,false
TX006371,EXP001,Control,CLK134947,2026-08-08,2026-08-11,655.38,0
TX006372,EXP001,Control,CLK134977,2026-08-08,2026-08-08,924.4,true
TX006373,EXP001,Control,CLK135003,2026-08-08,2026-08-16,764.01,false
TX006374,EXP001,Control,CLK135032,2026-08-08,2026-08-09,1456.48,false
TX006375,EXP001,Control,CLK135046,2026-08-08,2026-08-09,276.43,false
TX006376,EXP001,Control,CLK135096,2026-08-08,2026-08-09,1196.54,false
TX006377,EXP001,Control,CLK135101,2026-08-08,2026-08-13,233.43,false
TX006378,EXP001,Control,CLK135107,2026-08-08,2026-08-09,282.5,0
TX006379,EXP001,Control,CLK135175,2026-08-08,2026-08-12,,0
TX006380,EXP001,Control,CLK135180,2026-08-08,2026-08-14,618.2,0
TX006381,EXP001,Control,CLK135209,2026-08-08,2026-08-10,522.3,false
TX006382,EXP001,Control,CLK135222,2026-08-08,2026-08-13,437.53,0
TX006383,EXP001,Control,CLK135224,2026-08-08,2026-08-13,301.19,false
TX006384,EXP001,Control,CLK135226,2026-08-08,2026-08-16,349.77,0
TX006385,EXP001,Control,CLK135245,2026-08-08,2026-08-13,228.43,0
TX006386,EXP001,Control,CLK135251,2026-08-08,2026-08-09,457.25,false
TX006387,EXP001,Control,CLK135256,2026-08-08,2026-08-12,1588.27,0
TX006388,EXP001,Control,CLK135284,2026-08-08,2026-08-09,820.5,0
TX006389,EXP001,Control,CLK135287,2026-08-08,2026-08-11,253.79,true
TX006390,EXP001,Control,CLK135289,2026-08-08,2026-08-10,2738.46,false
TX006391,EXP001,Control,CLK135320,2026-08-08,2026-08-10,457.47,false
TX006392,EXP001,Control,CLK135323,2026-08-08,2026-08-08,501.08,0
TX006393,EXP001,Control,CLK135340,2026-08-08,2026-08-15,162.71,false
TX006394,EXP001,Control,CLK135345,2026-08-08,2026-08-12,1465.71,false
TX006395,EXP001,Control,CLK135374,2026-08-08,2026-08-12,1117.76,false
TX006396,EXP001,Control,CLK135376,2026-08-08,2026-08-09,263.36,false
TX006397,EXP001,Control,CLK135377,2026-08-08,2026-08-14,798.15,false
TX006398,EXP001,Control,CLK135434,2026-08-08,2026-08-08,218.92,false
TX006399,EXP001,Control,CLK135449,2026-08-08,2026-08-14,968.2,false
TX006400,EXP001,Control,CLK135473,2026-08-08,2026-08-09,238.43,0
TX006401,EXP001,Control,CLK135545,2026-08-08,2026-08-15,217.57,false
TX006402,EXP001,Control,CLK135551,2026-08-08,2026-08-08,226.72,0
TX006403,EXP001,Control,CLK135552,2026-08-08,2026-08-15,,false
TX006404,EXP001,Control,CLK135581,2026-08-08,2026-08-12,535.63,0
TX006405,EXP001,Control,CLK135621,2026-08-08,2026-08-14,299.62,false
TX006406,EXP001,Control,CLK135642,2026-08-08,2026-08-16,,false
TX006407,EXP001,Control,CLK135682,2026-08-08,2026-08-12,350.01,true
TX006408,EXP001,Control,CLK135733,2026-08-08,2026-08-16,347.61,0
TX006409,EXP001,Control,CLK135751,2026-08-08,2026-08-14,364.62,false
TX006410,EXP001,Control,CLK135788,2026-08-08,2026-08-18,880.91,0
TX006411,EXP001,Control,CLK135794,2026-08-08,2026-08-11,635.5,false
TX006412,EXP001,Control,CLK135801,2026-08-08,2026-08-09,906.56,false
TX006413,EXP001,Control,CLK135813,2026-08-08,2026-08-09,165.87,false
TX006414,EXP001,Control,CLK135823,2026-08-08,2026-08-10,597.1,false
TX006415,EXP001,Control,CLK135829,2026-08-08,2026-08-14,466.63,0
TX006416,EXP001,Control,CLK135840,2026-08-08,2026-08-13,559.17,0
TX006417,EXP001,Control,CLK135857,2026-08-08,2026-08-14,351.31,0
TX006418,EXP001,Control,CLK135893,2026-08-08,2026-08-14,1136.8,0
TX006419,EXP001,Control,CLK135933,2026-08-08,2026-08-10,465.68,0
TX006420,EXP001,Control,CLK135974,2026-08-08,2026-08-09,2228.11,0
TX006421,EXP001,Control,CLK135978,2026-08-08,2026-08-11,378.48,1
TX006422,EXP001,Control,CLK135996,2026-08-08,2026-08-09,1319.45,0
TX006423,EXP001,Control,CLK136001,2026-08-08,2026-08-11,,0
TX006424,EXP001,Control,CLK136007,2026-08-08,2026-08-18,362.98,true
TX006425,EXP001,Control,CLK136015,2026-08-08,2026-08-12,484.91,false
TX006426,EXP001,Control,CLK136018,2026-08-08,2026-08-12,526.91,false
TX006427,EXP001,Control,CLK136025,2026-08-08,2026-08-10,663.54,false
TX006428,EXP001,Control,CLK136035,2026-08-08,2026-08-18,416.67,0
TX006429,EXP001,Control,CLK136036,2026-08-08,2026-08-14,387.12,0
TX006430,EXP001,Control,CLK136045,2026-08-08,2026-08-16,498.26,true
TX006431,EXP001,Control,CLK136048,2026-08-08,2026-08-13,561.42,false
TX006432,EXP001,Control,CLK136149,2026-08-08,2026-08-13,178.2,false
TX006433,EXP001,Control,CLK136158,2026-08-08,2026-08-09,1160.51,0
TX006434,EXP001,Control,CLK136229,2026-08-08,2026-08-11,465.29,0
TX006435,EXP001,Control,CLK136234,2026-08-08,2026-08-16,933.43,false
TX006436,EXP001,Control,CLK136235,2026-08-08,2026-08-09,2103.84,0
TX006437,EXP001,Control,CLK136244,2026-08-08,2026-08-10,1200.08,false
TX006438,EXP001,Control,CLK136259,2026-08-08,2026-08-10,1179.91,0
TX006439,EXP001,Control,CLK136262,2026-08-08,2026-08-09,234.22,0
TX006440,EXP001,Control,CLK136266,2026-08-08,2026-08-18,1774.57,false
TX006441,EXP001,Control,CLK136302,2026-08-08,2026-08-10,239.54,false
TX006442,EXP001,Control,CLK136315,2026-08-08,2026-08-13,565.15,0
TX006443,EXP001,Control,CLK136322,2026-08-08,2026-08-08,798.78,0
TX006444,EXP001,Control,CLK136342,2026-08-08,2026-08-14,448.08,false
TX006445,EXP001,Control,CLK136342,2026-08-08,2026-08-09,1147.05,false
TX006446,EXP001,Control,CLK136350,2026-08-08,2026-08-14,531.65,0
TX006447,EXP001,Control,CLK136361,2026-08-08,2026-08-12,1422.76,false
TX006448,EXP001,Control,CLK136399,2026-08-08,2026-08-14,47.04,false
TX006449,EXP001,Control,CLK136443,2026-08-08,2026-08-10,369.68,0
TX006450,EXP001,Control,CLK136450,2026-08-08,2026-08-08,589.38,0
TX006451,EXP001,Control,CLK136466,2026-08-08,2026-08-11,965.32,0
TX006452,EXP001,Control,CLK136501,2026-08-08,2026-08-09,537.74,false
TX006453,EXP001,Control,CLK136512,2026-08-08,2026-08-14,765.63,false
TX006454,EXP001,Control,CLK136524,2026-08-08,2026-08-11,425.92,false
TX006455,EXP001,Control,CLK136527,2026-08-08,2026-08-16,658.8,0
TX006456,EXP001,Control,CLK136528,2026-08-08,2026-08-13,717.69,0
TX006457,EXP001,Control,CLK136563,2026-08-08,2026-08-12,758.91,false
TX006458,EXP001,Control,CLK136597,2026-08-08,2026-08-11,835.58,false
TX006459,EXP001,Control,CLK136605,2026-08-08,2026-08-14,1064.52,0
TX006460,EXP001,Control,CLK136646,2026-08-08,2026-08-12,490.71,false
TX006461,EXP001,Control,CLK136664,2026-08-08,2026-08-11,,false
TX006462,EXP001,Control,CLK136664,2026-08-08,2026-08-09,261.76,false
TX006463,EXP001,Control,CLK136681,2026-08-08,2026-08-16,273.81,0
TX006464,EXP001,Control,CLK136693,2026-08-08,2026-08-14,291.01,false
